PLAYER NAME             KILLS   DEATHS     KDR   PLAYED WITH CHAMPION(S)
CATTICLE                   12        3    4.00   Vayne
CryorCarry                 12        3    4.00   Annie
Dellroy                    12        3    4.00   MasterYi
EndlessDY                  12        3    4.00   Ahri
GettaName                  12        3    4.00   MasterYi
GodDamBoy                  12        3    4.00   Sivir
HandsomeJang               12        3    4.00   Vayne
JCRetaildotca              12        3    4.00   Quinn
LanZhou                    12        3    4.00   Annie
Lonelypartn                12        3    4.00   Maokai
LordDiether                12        3    4.00   Pantheon
MrDarcey                   12        3    4.00   LeBlanc
Nahbadger                  12        3    4.00   XinZhao
RiceAndShine               12        3    4.00   Katarina
Saith3                     12        3    4.00   Skarner
Temku                      12        3    4.00   LeBlanc
ThoaiTran                  12        3    4.00   Rek'Sai
Tokyohottest               12        3    4.00   Jax
Xyntasia                   12        3    4.00   Vayne
Yra                        12        3    4.00   Ahri
abagofbabbies              12        3    4.00   Teemo
asuar321                   12        3    4.00   Cho'Gath
boobidyboop                12        3    4.00   Caitlyn
e1volved                   12        3    4.00   Volibear
purpely                    12        3    4.00   LeeSin
shadowalker816             12        3    4.00   Cho'Gath
wwwFVCK                    12        3    4.00   Vayne
xilincrazyrex              12        3    4.00   Sivir
AirSuppIy                   8        2    4.00   Vayne
Blaznazn                    8        2    4.00   Rammus
Budha                       8        2    4.00   Sejuani
DelveinShadow               8        2    4.00   JarvanIV
Donnieshredzz               8        2    4.00   Nidalee
DosDosas                    8        2    4.00   Sivir
DrJewFro                    8        2    4.00   Ezreal
Durrky                      8        2    4.00   MasterYi
FearTheSpears               8        2    4.00   Nidalee
FoxyGramps                  8        2    4.00   Ezreal
GGHyoyeon                   8        2    4.00   Caitlyn
Hornyhole92                 8        2    4.00   Ahri
Hotlssue                    8        2    4.00   Corki
IIAkitoII                   8        2    4.00   Warwick
JJRumEHT                    8        2    4.00   Caitlyn
Khrimace                    8        2    4.00   Ryze
KidGoku23                   8        2    4.00   Vi
LeaguePrisoner              8        2    4.00   MasterYi
Level99Swag                 8        2    4.00   Nidalee
ObDoleScrudd                8        2    4.00   Vel'Koz
PL0Y                        8        2    4.00   Vayne
PRIMNotWaffles              8        2    4.00   Katarina
Quietlyforget               8        2    4.00   Lux
RAMADOO                     8        2    4.00   Nasus
Rainstorm0101               8        2    4.00   Shaco
ShacoWasHere                8        2    4.00   LeeSin
StrawsAttacks               8        2    4.00   Nautilus
StrongestDecoy              8        2    4.00   LeeSin
ThisIsPayback               8        2    4.00   Darius
TroxusTitus                 8        2    4.00   Hecarim
Valexsis                    8        2    4.00   Annie
Weed087                     8        2    4.00   Rek'Sai
WinterzSolstice             8        2    4.00   Draven
XinsomniacX                 8        2    4.00   Lucian
asakaboy                    8        2    4.00   MasterYi
dittlewickligger            8        2    4.00   Lucian
doubleArcher                8        2    4.00   Lux
iArbitrator                 8        2    4.00   Rumble
lionheart00                 8        2    4.00   Draven
voidpointer                 8        2    4.00   Ziggs
zhongya123                  8        2    4.00   XinZhao
Arkansia                    4        0    4.00   Lulu
BestButtPirate              4        0    4.00   Graves
Ceylen                      4        0    4.00   Lucian
Conselyte                   4        0    4.00   Xerath
Ehrs                        4        0    4.00   Heimerdinger
GentilSeiton                4        0    4.00   Sion
ImSoSleepless               4        0    4.00   Leona
JCDaBeast                   4        0    4.00   Brand
Jgucci                      4        0    4.00   Maokai
LetMeEnlightenU             4        0    4.00   Sejuani
PediatricBear               4        0    4.00   Cho'Gath
Quick115                    4        0    4.00   Ziggs
XopR                        4        0    4.00   Cho'Gath
YASHIRQ                     4        0    4.00   Morgana
Yudaz                       4        0    4.00   Cho'Gath
bangersandmash              4        0    4.00   Xerath
bunyopunyooooooo            4        0    4.00   LeBlanc
frwquigbfalzgfn             4        0    4.00   Volibear
komumu                      4        0    4.00   Ahri
mClE0                       4        0    4.00   Morgana
reallynigga                 4        0    4.00   Udyr
AccioFirebolt               4        1    4.00   Nasus
ArturHawkwingh              4        1    4.00   Leona
Bawol                       4        1    4.00   Rumble
BrawlerLiro                 4        1    4.00   Thresh
Dayyyman                    4        1    4.00   Volibear
DrinkCoke                   4        1    4.00   Blitzcrank
ElieJ5                      4        1    4.00   Braum
Eluphunt                    4        1    4.00   Graves
Garadyne                    4        1    4.00   Sejuani
HuIu                        4        1    4.00   Malzahar
ILoveMyGirl                 4        1    4.00   Kayle
IceColdLaner                4        1    4.00   Renekton
KAMEDA126                   4        1    4.00   LeeSin
Kriptokiller                4        1    4.00   Wukong
LGxBlacKShoTz               4        1    4.00   Vi
Marshman6                   4        1    4.00   Morgana
MasterLouie                 4        1    4.00   Morgana
Mitchmaul                   4        1    4.00   Maokai
OoEquinoxoO                 4        1    4.00   Amumu
PPWarJIMxxAzusa             4        1    4.00   Graves
Pr0digy                     4        1    4.00   Sejuani
ReviLow                     4        1    4.00   Maokai
SahqonsePeyt                4        1    4.00   Rammus
ShonenBat                   4        1    4.00   Volibear
Sinh                        4        1    4.00   Udyr
SooyoungChoi                4        1    4.00   Thresh
TenaciousTiger6             4        1    4.00   Nami
Viridae                     4        1    4.00   Leona
Yaksha                      4        1    4.00   Singed
austinle123                 4        1    4.00   Kassadin
baachou                     4        1    4.00   Lux
batmntoo                    4        1    4.00   Nautilus
crashxburn                  4        1    4.00   Thresh
freeznight                  4        1    4.00   Caitlyn
iizseb                      4        1    4.00   Rumble
juhi                        4        1    4.00   Warwick
killbillvo12                4        1    4.00   Fizz
knightofdarknes             4        1    4.00   Dr.Mundo
lautang                     4        1    4.00   Irelia
lvl3CC4KH4N                 4        1    4.00   Vladimir
mainyan24                   4        1    4.00   Hecarim
parliament                  4        1    4.00   Zed
pllux                       4        1    4.00   Amumu
woongDing                   4        1    4.00   Orianna
hyoubukyousuke             27        7    3.86   Riven
DREAMPHONE4U               23        6    3.83   Evelynn
SoulSeekerPanda            23        6    3.83   Jinx
GreenSissi                 19        5    3.80   Pantheon
LoliPlus                   19        5    3.80   LeBlanc
MK8YWY                     19        5    3.80   Jinx
PLAStrawberry              19        5    3.80   Diana
TheAdjudicator             19        5    3.80   Jayce
xWheresWaldox              19        5    3.80   Vayne
0mnivore                   15        4    3.75   Sejuani
AmishCarBomb               15        4    3.75   Garen
B11794                     15        4    3.75   Nidalee
CaptainHooky               15        4    3.75   Amumu
LittleChineseB0y           15        4    3.75   Jinx
M0BTrippleOG               15        4    3.75   Katarina
